PROYECTO_ID;ORIGEN_ID;CLIENTE_ID;EMPRESA_ID;FOLIO;CORTO;NOMBRE;CONTRATO;HORAS;COSTO;COSTO_DESCUENTO;COSTO_TOTAL;INICIO;TERMINO;ESTATUS;BRM;DESCUENTO;ANEXO;ORDEN;ADMON;RESPONSABLE_VTA;CODIGO_PROYECTO;MONEDA_ID;COMENTARIOS;CODIGO_PRY_BANCO;RESPONSABLE_PRY_CLIENTE;RESPONSABLE_PTO;AREA_INTERNA_ID;PORCENTAJE_AVANCE;OPORTUNIDAD_ID;TIPO_SERVICIO_ID;PRIORIDAD;CONSECUTIVO;ANO;CODIGO_CLIENTE;ASIGNACION_ID;PROYECTO_ID;NOMINA_ID;ANO1;ene-01;feb-01;mar-01;abr-01;may-01;jun-01;jul-01;ago-01;sep-01;oct-01;nov-01;dic-01;ANO2;ene-02;feb-02;mar-02;abr-02;may-02;jun-02;jul-02;ago-02;sep-02;oct-02;nov-02;dic-02;ANO3;ene-03;feb-03;mar-03;abr-03;may-03;jun-03;jul-03;ago-03;sep-03;oct-03;nov-03;dic-03;ASIGNA_INICIO;ASIGNA_FIN
160;;8;1;;14-902 Administrativos 2014;14-902 Administrativos 2014;;0;0;0;0;01/01/2014;12/31/2014;CERRADO;;0;;;S;1;;21;;;;21;;;;1;Bajo;;;;366;160;61;2014;176;160;160;160;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
160;;8;1;;14-902 Administrativos 2014;14-902 Administrativos 2014;;0;0;0;0;01/01/2014;12/31/2014;CERRADO;;0;;;S;1;;21;;;;21;;;;1;Bajo;;;;367;160;30;2014;176;160;160;160;168;168;184;168;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
118;1;9;1;P13-1460;13-14 Tester Monica;P13-1460 IT Improve COB Schemes &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
189;1;9;1;P14-1663;14-41 Analista Aida;14-41 Analista Aida;1068175593;450;139725;128547;113121.36;09/01/2014;11/30/2014;CERRADO;2717871;8;Anexo 17;;N;1;;21;;;;21;;;;1;Bajo;;;;437;189;102;2014;;;;;;;;;168;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
190;1;9;1;P14-1710;14-43 Tester Aida;14-43 Tester Aida;1068178811;348;101952;91756.8;82581.12;09/01/2014;11/30/2014;CERRADO;2724610;10;Anexo 17;;N;1;;21;;;;21;;;;1;Bajo;;;;438;190;161;2014;;;;;;;;;84;184;160;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
208;1;9;1;P14-2274;14-65 Analista Aida 2;14-65 Analista Aida 2;1068205399;394;154008;132446.88;116553.25;12/01/2014;02/28/2015;CERRADO;2778429;14;Anexo 21;;N;1;;21;;;;21;;;;1;Bajo;;;;439;208;167;2014;;;;;;;;;;;;176;2015;168;152;;;;;;;;;;;;;;;;;;;;;;;;;
174;1;9;1;P14-901;14-20 BR Osvelia Ext. 4;14-20 BR Osvelia Ext. 4;1068158444;1552;614592;596154.24;506731.1;06/01/2014;02/28/2015;CERRADO;2657861;3;Anexo 14;;N;1;;21;;;;21;;;;1;Bajo;;;;442;174;69;2014;;;;;;140;184;168;168;184;160;176;2015;168;152;;;;;;;;;;;;;;;;;;;;;;;;;
209;1;9;1;P14-2257;14-67 Tester ID Movil Plati 2;14-67 Tester ID Movil Plati 2;1068205443;272;143370;123298.2;110986.66;12/01/2014;01/31/2015;CERRADO;2781327;14;Anexo 21;;N;1;;21;;;;21;;;;1;Bajo;;;;449;209;149;2014;;;;;;;;;;;;176;2015;168;;;;;;;;;;;;;;;;;;;;;;;;;;
209;1;9;1;P14-2257;14-67 Tester ID Movil Plati 2;14-67 Tester ID Movil Plati 2;1068205443;272;143370;123298.2;110986.66;12/01/2014;01/31/2015;CERRADO;2781327;14;Anexo 21;;N;1;;21;;;;21;;;;1;Bajo;;;;450;209;139;2014;;;;;;;;;;;;88;2015;;;;;;;;;;;;;;;;;;;;;;;;;;;
209;1;9;1;P14-2257;14-67 Tester ID Movil Plati 2;14-67 Tester ID Movil Plati 2;1068205443;272;143370;123298.2;110986.66;12/01/2014;01/31/2015;CERRADO;2781327;14;Anexo 21;;N;1;;21;;;;21;;;;1;Bajo;;;;451;209;96;2014;;;;;;;;;;;;;2015;168;;;;;;;;;;;;;;;;;;;;;;;;;;
177;1;9;1;P14-905;14-23 Analistas Movil;14-23 Analistas Movil;1068159528;752;720468;698853.96;500412.21;05/12/2014;07/31/2014;CERRADO;2656301;3;Anexo 14;;N;1;;21;;;;21;;;;1;Bajo;;;;454;177;21;2014;;;;;168;168;184;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
177;1;9;1;P14-905;14-23 Analistas Movil;14-23 Analistas Movil;1068159528;752;720468;698853.96;500412.21;05/12/2014;07/31/2014;CERRADO;2656301;3;Anexo 14;;N;1;;21;;;;21;;;;1;Bajo;;;;455;177;81;2014;;;;;168;168;184;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
177;1;9;1;P14-905;14-23 Analistas Movil;14-23 Analistas Movil;1068159528;752;720468;698853.96;500412.21;05/12/2014;07/31/2014;CERRADO;2656301;3;Anexo 14;;N;1;;21;;;;21;;;;1;Bajo;;;;456;177;84;2014;;;;;168;168;184;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
158;1;9;1;P14-1335;14-14 Automatizacion Avatar;14-14 Automatizacion Avatar;1068274826;22344;7541100.07;6937812.06;3786562.52;02/18/2014;04/30/2015;CERRADO;2699216;8;Anexo 16;25117;N;1;;21;;;;21;;;;1;Bajo;;;;457;158;157;2014;;;;;;;;;148;184;160;176;2015;168;;;;;;;;;;;;;;;;;;;;;;;;;;
158;1;9;1;P14-1335;14-14 Automatizacion Avatar;14-14 Automatizacion Avatar;1068274826;22344;7541100.07;6937812.06;3786562.52;02/18/2014;04/30/2015;CERRADO;2699216;8;Anexo 16;25117;N;1;;21;;;;21;;;;1;Bajo;;;;458;158;74;2014;;;;;;;;168;168;184;160;176;2015;168;152;168;126;;;;;;;;;;;;;;;;;;;;;;;
158;1;9;1;P14-1335;14-14 Automatizacion Avatar;14-14 Automatizacion Avatar;1068274826;22344;7541100.07;6937812.06;3786562.52;02/18/2014;04/30/2015;CERRADO;2699216;8;Anexo 16;25117;N;1;;21;;;;21;;;;1;Bajo;;;;459;158;174;2014;;;;;;;;;;120;160;176;2015;168;152;84;;;;;;;;;;;;;;;;;;;;;;;;
158;1;9;1;P14-1335;14-14 Automatizacion Avatar;14-14 Automatizacion Avatar;1068274826;22344;7541100.07;6937812.06;3786562.52;02/18/2014;04/30/2015;CERRADO;2699216;8;Anexo 16;25117;N;1;;21;;;;21;;;;1;Bajo;;;;460;158;175;2014;;;;;;;;;;120;160;176;2015;168;152;168;;;;;;;;;;;;;;;;;;;;;;;;
156;1;9;1;P14-442;14-12 Tester Gabo Ext. 4;14-12 Tester Gabo Ext. 4;1068142726;1328;352584;352584;317325.6;05/01/2014;10/31/2014;CERRADO;2621034;0;Anexo 12;;N;1;;21;;;;21;;;;1;Bajo;;;;566;156;145;2014;;;;;;;;;168;184;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
158;1;9;1;P14-1335;14-14 Automatizacion Avatar;14-14 Automatizacion Avatar;1068274826;22344;7541100.07;6937812.06;3786562.52;02/18/2014;04/30/2015;CERRADO;2699216;8;Anexo 16;25117;N;1;;21;;;;21;;;;1;Bajo;;;;567;158;144;2014;;;;;;;;;168;184;160;176;2015;168;152;168;168;;;;;;;;;;;;;;;;;;;;;;;
158;1;9;1;P14-1335;14-14 Automatizacion Avatar;14-14 Automatizacion Avatar;1068274826;22344;7541100.07;6937812.06;3786562.52;02/18/2014;04/30/2015;CERRADO;2699216;8;Anexo 16;25117;N;1;;21;;;;21;;;;1;Bajo;;;;568;158;141;2014;;;;;;;;;168;184;160;176;2015;168;152;168;168;;;;;;;;;;;;;;;;;;;;;;;
179;1;9;1;P14-1278;14-27 Tester Transfer;14-27 Tester Transfer;1068170768;3360;1031562;969668.28;613480.56;07/29/2014;12/31/2014;CERRADO;2686623;6;Anexo 16;;N;1;;21;;;;21;;;;1;Bajo;;;;569;179;146;2014;;;;;;;;;168;184;160;40;;;;;;;;;;;;;;;;;;;;;;;;;;;;
182;1;9;1;P14-1308;14-32 Testers Hera;14-32 Testers Hera;1068170220;1696;450288;414264.96;372838.47;07/23/2014;11/30/2014;CERRADO;2693565;8;Anexo 16;;N;1;;21;;;;21;;;;1;Bajo;;;;570;182;150;2014;;;;;;;;;168;184;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
182;1;9;1;P14-1308;14-32 Testers Hera;14-32 Testers Hera;1068170220;1696;450288;414264.96;372838.47;07/23/2014;11/30/2014;CERRADO;2693565;8;Anexo 16;;N;1;;21;;;;21;;;;1;Bajo;;;;571;182;154;2014;;;;;;;;;168;184;160;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
183;1;9;1;P14-1386;14-34 Tester ID Movil;14-34 Tester ID Movil;1068170562;2944;900576;828529.92;414264.97;07/01/2014;11/30/2014;CERRADO;2706193;8;Anexo 16;;N;1;;21;;;;21;;;;1;Bajo;;;;572;183;140;2014;;;;;;;;;168;184;160;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
183;1;9;1;P14-1386;14-34 Tester ID Movil;14-34 Tester ID Movil;1068170562;2944;900576;828529.92;414264.97;07/01/2014;11/30/2014;CERRADO;2706193;8;Anexo 16;;N;1;;21;;;;21;;;;1;Bajo;;;;573;183;143;2014;;;;;;;;;168;184;160;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
183;1;9;1;P14-1386;14-34 Tester ID Movil;14-34 Tester ID Movil;1068170562;2944;900576;828529.92;414264.97;07/01/2014;11/30/2014;CERRADO;2706193;8;Anexo 16;;N;1;;21;;;;21;;;;1;Bajo;;;;574;183;149;2014;;;;;;;;;168;184;160;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
165;;8;1;;14-907 Costo Prestamo;14-907 Costo Prestamo;;0;0;0;0;01/01/2014;12/31/2014;CERRADO;;0;;;S;1;;21;;;;21;;;;1;Bajo;;;;575;165;147;2014;;;;;;;;;168;184;160;176;;;;;;;;;;;;;;;;;;;;;;;;;;;;
160;;8;1;;14-902 Administrativos 2014;14-902 Administrativos 2014;;0;0;0;0;01/01/2014;12/31/2014;CERRADO;;0;;;S;1;;21;;;;21;;;;1;Bajo;;;;576;160;148;2014;;;;;;;;;168;184;160;176;;;;;;;;;;;;;;;;;;;;;;;;;;;;
184;1;9;1;P14-1411;14-33 Testers Scale Out Domi;14-33 Testers Scale Out Domi;1068175661;1104;414180;381045.6;342941.04;08/01/2014;10/31/2014;CERRADO;2706140;8;Anexo 17;;N;1;;21;;;;21;;;;1;Bajo;;;;577;184;152;2014;;;;;;;;;168;184;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
185;1;9;1;P14-1743;14-35 Tester Scale Out III;14-35 Tester Scale Out III;1068178794;7768;1675512;1507960.8;912821.34;08/01/2014;11/30/2014;CERRADO;2712263;10;Anexo 17;;N;1;;21;;;;21;;;;1;Bajo;;;;578;185;166;2014;;;;;;;;;;184;160;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
185;1;9;1;P14-1743;14-35 Tester Scale Out III;14-35 Tester Scale Out III;1068178794;7768;1675512;1507960.8;912821.34;08/01/2014;11/30/2014;CERRADO;2712263;10;Anexo 17;;N;1;;21;;;;21;;;;1;Bajo;;;;579;185;164;2014;;;;;;;;;;184;160;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
186;1;9;1;P14-1678;14-36 Testers ID Movil Citi Premium;14-36 Testers ID Movil Citi Premium;1068176796;4752;1192320;1073088;703824.24;08/01/2014;11/30/2014;CERRADO;2721220;10;Anexo 17;;N;1;;21;;;;21;;;;1;Bajo;;;;580;186;172;2014;;;;;;;;;;144;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
186;1;9;1;P14-1678;14-36 Testers ID Movil Citi Premium;14-36 Testers ID Movil Citi Premium;1068176796;4752;1192320;1073088;703824.24;08/01/2014;11/30/2014;CERRADO;2721220;10;Anexo 17;;N;1;;21;;;;21;;;;1;Bajo;;;;581;186;169;2014;;;;;;;;;;184;160;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
189;1;9;1;P14-1663;14-41 Analista Aida;14-41 Analista Aida;1068175593;450;139725;128547;113121.36;09/01/2014;11/30/2014;CERRADO;2717871;8;Anexo 17;;N;1;;21;;;;21;;;;1;Bajo;;;;582;189;167;2014;;;;;;;;;;184;160;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
222;2;13;1;;14-901 Testers _HSBC;14-901 Testers _HSBC;;2184;506000;506000;444166.66;04/01/2014;12/31/2014;CERRADO;;0;;;N;1;;21;;;;21;;;;1;Bajo;;;;583;222;165;2014;;;;;;;;;;184;160;176;;;;;;;;;;;;;;;;;;;;;;;;;;;;
178;1;9;1;P14-998;14-25 Analista Claudia;14-25 Analista Claudia;1068162112;504;156492;147102.48;129450.18;06/01/2014;10/31/2014;CERRADO;2673983;6;Anexo 15;;N;1;;21;;;;21;;;;1;Bajo;;;;584;178;170;2014;;;;;;;;;;184;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
169;1;9;1;P14-561;14-16 BR Jorge Collazo;14-16 BR Jorge Collazo;1068145160;900;319950;310351.5;273109.4;05/16/2014;10/31/2014;CERRADO;2634979;3;Anexo 12;;N;1;;21;;;;21;;;;1;Bajo;;;;585;169;176;2014;;;;;;;;;;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
214;1;9;1;P14-2453;14-62 Testers CNBV II 3;14-62 Testers CNBV II 3;1068211703;6516;1419804;1192575.89;712498.1;12/01/2014;02/28/2015;CERRADO;2796215;16;Anexo 22;;N;1;;21;;;;21;;;;1;Bajo;;;;587;214;169;2014;;;;;;;;;;;;176;2015;168;152;;;;;;;;;;;;;;;;;;;;;;;;;
224;;8;1;;15-951 Socios 2015;15-951 Socios 2015;;0;0;0;0;01/01/2015;12/31/2015;CERRADO;;0;;;S;1;;21;;;;21;;;;1;Bajo;;;;589;224;15;2015;168;152;168;168;160;176;184;168;168;176;160;184;;;;;;;;;;;;;;;;;;;;;;;;;;;01/01/2015;12/31/2015
225;;8;1;;15-952 Administrativos 2015;15-952 Administrativos 2014;;0;0;0;0;01/01/2015;12/31/2015;CERRADO;;;;;S;1;;21;;;;21;;;;1;Bajo;;;;590;225;76;2015;84;76;84;84;80;88;92;84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;01/01/2015;12/31/2015
225;;8;1;;15-952 Administrativos 2015;15-952 Administrativos 2014;;0;0;0;0;01/01/2015;12/31/2015;CERRADO;;;;;S;1;;21;;;;21;;;;1;Bajo;;;;591;225;68;2015;84;76;84;84;80;88;92;84;168;176;160;184;;;;;;;;;;;;;;;;;;;;;;;;;;;01/01/2015;12/31/2015
225;;8;1;;15-952 Administrativos 2015;15-952 Administrativos 2014;;0;0;0;0;01/01/2015;12/31/2015;CERRADO;;;;;S;1;;21;;;;21;;;;1;Bajo;;;;592;225;136;2015;168;152;168;168;160;80;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;01/01/2015;06/14/2015
229;;8;1;;15-957 Costo Prestamo 2015;15-957 Costo Prestamo 2015;;0;0;0;0;01/01/2015;12/31/2015;CERRADO;;;;;S;1;;21;;;;21;;;;1;Bajo;;;;596;229;147;2015;168;152;168;168;160;176;184;168;168;176;160;184;;;;;;;;;;;;;;;;;;;;;;;;;;;01/01/2015;12/31/2015
159;;8;1;;14-901 Socios;14-901 Socios;;0;0;0;0;01/01/2014;12/31/2014;CERRADO;;0;;;S;1;;21;;;;21;;;;1;Bajo;;;;597;159;63;2014;176;160;160;160;168;168;184;168;168;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
159;;8;1;;14-901 Socios;14-901 Socios;;0;0;0;0;01/01/2014;12/31/2014;CERRADO;;0;;;S;1;;21;;;;21;;;;1;Bajo;;;;598;159;173;2014;;;;;;;;;;184;160;176;;;;;;;;;;;;;;;;;;;;;;;;;;;;
134;;8;1;;13-901 Socios 2013;;;;0;0;0;01/01/2013;12/31/2013;CERRADO;;;;;S;1;;21;;;;21;;;;1;Bajo;;;;599;134;63;2013;;;;;;160;184;176;160;184;152;160;;;;;;;;;;;;;;;;;;;;;;;;;;;;
232;1;9;1;P15-195;15-06 Tester Teos;15-06 Tester Teos;1068217130;258;127864.8;127864.8;121471.56;02/01/2015;05/31/2015;CERRADO;2814814;0;Anexo 23;25117;N;1;;21;;;;21;;;;1;Bajo;;;;602;232;140;2015;;152;168;168;160;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
234;1;9;1;P15-258;15-10 Tester Weblogic II;15-10 Tester Weblogic II;1068238173;160;42480;42480;38232;01/21/2015;02/28/2015;CERRADO;2822249;0;Anexo 25;25701;N;1;;21;;;;21;;;;1;Bajo;;;;603;234;154;2015;80;152;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
233;1;9;1;P15-178;15-07 Testers IDMovil2;15-07 Prop Testers IDMovil2;1068217129;1120;304560;255830.4;198979.2;01/19/2015;02/19/2015;CERRADO;2813363;16;Anexo 23;25117;N;1;;21;;;;21;;;;1;Bajo;;;;604;233;135;2015;80;80;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
233;1;9;1;P15-178;15-07 Testers IDMovil2;15-07 Prop Testers IDMovil2;1068217129;1120;304560;255830.4;198979.2;01/19/2015;02/19/2015;CERRADO;2813363;16;Anexo 23;25117;N;1;;21;;;;21;;;;1;Bajo;;;;605;233;160;2015;88;152;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
233;1;9;1;P15-178;15-07 Testers IDMovil2;15-07 Prop Testers IDMovil2;1068217129;1120;304560;255830.4;198979.2;01/19/2015;02/19/2015;CERRADO;2813363;16;Anexo 23;25117;N;1;;21;;;;21;;;;1;Bajo;;;;606;233;177;2015;80;80;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
233;1;9;1;P15-178;15-07 Testers IDMovil2;15-07 Prop Testers IDMovil2;1068217129;1120;304560;255830.4;198979.2;01/19/2015;02/19/2015;CERRADO;2813363;16;Anexo 23;25117;N;1;;21;;;;21;;;;1;Bajo;;;;607;233;183;2015;80;80;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
233;1;9;1;P15-178;15-07 Testers IDMovil2;15-07 Prop Testers IDMovil2;1068217129;1120;304560;255830.4;198979.2;01/19/2015;02/19/2015;CERRADO;2813363;16;Anexo 23;25117;N;1;;21;;;;21;;;;1;Bajo;;;;608;233;184;2015;80;80;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
233;1;9;1;P15-178;15-07 Testers IDMovil2;15-07 Prop Testers IDMovil2;1068217129;1120;304560;255830.4;198979.2;01/19/2015;02/19/2015;CERRADO;2813363;16;Anexo 23;25117;N;1;;21;;;;21;;;;1;Bajo;;;;609;233;182;2015;80;80;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
233;1;9;1;P15-178;15-07 Testers IDMovil2;15-07 Prop Testers IDMovil2;1068217129;1120;304560;255830.4;198979.2;01/19/2015;02/19/2015;CERRADO;2813363;16;Anexo 23;25117;N;1;;21;;;;21;;;;1;Bajo;;;;610;233;181;2015;80;80;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
231;1;9;1;P14-2494;14-70 CDA's Histórico;14-70 CDA's Histórico;1068211554;196;77616;65197.44;57373.75;09/01/2015;09/30/2015;CERRADO;2797628;16;Anexo 22;24558;N;1;;21;;;41;21;22;100;;1;Bajo;;;;611;231;20;2015;;;;;;;;;168;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;09/01/2015;09/30/2015
235;1;9;1;P15-185;15-11 Testers Domi;15-11 Testers Domi;1068216424;673;99992.5;99992.5;90000;01/01/2015;02/28/2015;CERRADO;2807522;0;Anexo 23;25117;N;1;;21;;;;21;;;;1;Bajo;;;;612;235;152;2015;168;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
238;1;9;1;P15-674;15-16 BR Domi;15-16 BR Domi;1068233794;5176;1995865.6;1995865.6;993484.8;01/01/2015;12/31/2015;CERRADO;2864814;0;Anexo 24;25434;N;1;;21;;;41;21;21;;;1;Bajo;;;;621;238;171;2015;168;152;168;168;160;176;184;84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;01/01/2015;12/31/2015
235;1;9;1;P15-185;15-11 Testers Domi;15-11 Testers Domi;1068216424;673;99992.5;99992.5;90000;01/01/2015;02/28/2015;CERRADO;2807522;0;Anexo 23;25117;N;1;;21;;;;21;;;;1;Bajo;;;;614;235;91;2015;168;152;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
158;1;9;1;P14-1335;14-14 Automatizacion Avatar;14-14 Automatizacion Avatar;1068274826;22344;7541100.07;6937812.06;3786562.52;02/18/2014;04/30/2015;CERRADO;2699216;8;Anexo 16;25117;N;1;;21;;;;21;;;;1;Bajo;;;;631;158;181;2014;;;;;;;;;;;;;2015;;72;168;84;;;;;;;;;;;;;;;;;;;;;;;
236;1;9;1;P15-511;15-15 Alta Disponibilidad III;15-15 Alta Disponibilidad III;1068231876;8856;3304851.2;3304851.2;2235122.97;01/01/2015;12/31/2015;CERRADO;2843553;0;Anexo 24;25434;N;1;;21;;;43;43;22;;;1;Bajo;;;;616;236;55;2015;168;152;168;168;160;176;184;168;168;176;160;;;;;;;;;;;;;;;;;;;;;;;;;;;;01/01/2015;11/30/2015
216;1;9;1;P15-175;15-01 BR y Testers Domi;15-01 BR y Testers Domi;1068219517;1013;323761.5;323761.5;303803.1;10/01/2014;12/31/2014;CERRADO;2807392;0;Anexo 23;25117;N;1;;21;;;;21;;;;1;Bajo;;;;617;216;171;2014;;;;;;;;;;184;160;176;;;;;;;;;;;;;;;;;;;;;;;;;;;;
237;1;9;1;P15-312;15-09 Testers Domi 2015 Mayra;15-09 Testers Domi 2015 Mayra;1068217476;1356;302395;302395;210000;01/01/2015;04/30/2015;CERRADO;2813995;0;Anexo 23;25117;N;1;;21;;;;21;;;;1;Bajo;;;;618;237;152;2015;;152;168;168;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
237;1;9;1;P15-312;15-09 Testers Domi 2015 Mayra;15-09 Testers Domi 2015 Mayra;1068217476;1356;302395;302395;210000;01/01/2015;04/30/2015;CERRADO;2813995;0;Anexo 23;25117;N;1;;21;;;;21;;;;1;Bajo;;;;619;237;82;2015;168;152;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
237;1;9;1;P15-312;15-09 Testers Domi 2015 Mayra;15-09 Testers Domi 2015 Mayra;1068217476;1356;302395;302395;210000;01/01/2015;04/30/2015;CERRADO;2813995;0;Anexo 23;25117;N;1;;21;;;;21;;;;1;Bajo;;;;620;237;91;2015;;;168;168;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240;1;9;1;P15-359;15-12 BR Cajeros;15-12 BR Cajeros;1068230195;1360;538560;538560;473932.8;02/01/2015;10/31/2015;CERRADO;2823792;0;Anexo 24;25434;N;1;;21;;;65;66;22;;;1;Bajo;;;;623;240;107;2015;;152;168;168;160;176;184;168;168;48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;02/02/2015;09/30/2015
241;1;9;1;P15-299;15-13 Tester Aida 3;15-13 Tester Aida 3;1068220595;394;209214;209214;188292.6;03/01/2015;08/31/2015;CERRADO;2825905;0;Anexo 23;25117;N;1;;21;;;;21;;;;1;Bajo;;;;624;241;161;2015;;;168;168;160;176;184;168;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/01/2015;08/31/2015
242;1;9;1;P15-300;15-14 Analista Aida 2;15-14 Analista Aida 2;1068220363;496;154008;154008;135527.03;03/01/2015;05/31/2015;CERRADO;2825924;0;Anexo 23;25117;N;1;;21;;;;21;;;;1;Bajo;;;;625;242;167;2015;;;168;168;160;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
243;1;9;1;P15-301;15-17  Analista Alex;15-17  Analista Alex;1068220412;712;281952;281952;248117.76;05/01/2015;08/31/2015;CERRADO;2822594;0;Anexo 23;25117;N;1;;21;;;41;21;22;100;;1;Bajo;;;;626;243;168;2015;;;;;160;176;184;84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05/01/2015;08/16/2015
247;1;9;1;P15-873;15-21 Testers CNBV II 4;15-21 Testers CNBV II 4;1068236684;3808;1561680;1561680;904901.76;03/01/2015;05/16/2015;CERRADO;2877561;0;Anexo 24;25701;N;1;;21;;;;21;;;;1;Bajo;;;;639;247;142;2015;;;168;168;120;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
246;2;13;1;;15-801 Testers HSBC 2;15-801 Testers HSBC 2;;504;149476.16;149476.16;149476.16;01/01/2015;05/30/2015;ACTIVO;;0;;;N;1;;21;;;;21;;;;1;Bajo;;;;629;246;165;2015;168;152;168;168;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;01/01/2015;05/05/2015
215;1;9;1;P15-017;15-04 Analista Patty;15-04 Analista Patty;1068219996;948;358344;358344;315342.71;11/01/2014;05/11/2015;CERRADO;2804930;0;Anexo 23;25117;N;1;;21;;;;21;;;;1;Bajo;;;;630;215;107;2014;;;;;;;;;;;;;2015;168;;;;;;;;;;;;;;;;;;;;;;;;;01/01/2015;01/31/2015
236;1;9;1;P15-511;15-15 Alta Disponibilidad III;15-15 Alta Disponibilidad III;1068231876;8856;3304851.2;3304851.2;2235122.97;01/01/2015;12/31/2015;CERRADO;2843553;0;Anexo 24;25434;N;1;;21;;;43;43;22;;;1;Bajo;;;;632;236;166;2015;;;168;168;160;176;184;84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/01/2015;08/16/2015
236;1;9;1;P15-511;15-15 Alta Disponibilidad III;15-15 Alta Disponibilidad III;1068231876;8856;3304851.2;3304851.2;2235122.97;01/01/2015;12/31/2015;CERRADO;2843553;0;Anexo 24;25434;N;1;;21;;;43;43;22;;;1;Bajo;;;;633;236;164;2015;;;;;;;184;84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;07/01/2015;08/16/2015
236;1;9;1;P15-511;15-15 Alta Disponibilidad III;15-15 Alta Disponibilidad III;1068231876;8856;3304851.2;3304851.2;2235122.97;01/01/2015;12/31/2015;CERRADO;2843553;0;Anexo 24;25434;N;1;;21;;;43;43;22;;;1;Bajo;;;;634;236;172;2015;;;;;;;184;84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;07/01/2015;08/16/2015
236;1;9;1;P15-511;15-15 Alta Disponibilidad III;15-15 Alta Disponibilidad III;1068231876;8856;3304851.2;3304851.2;2235122.97;01/01/2015;12/31/2015;CERRADO;2843553;0;Anexo 24;25434;N;1;;21;;;43;43;22;;;1;Bajo;;;;635;236;198;2015;;;;;160;176;64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05/01/2015;07/12/2015
236;1;9;1;P15-511;15-15 Alta Disponibilidad III;15-15 Alta Disponibilidad III;1068231876;8856;3304851.2;3304851.2;2235122.97;01/01/2015;12/31/2015;CERRADO;2843553;0;Anexo 24;25434;N;1;;21;;;43;43;22;;;1;Bajo;;;;636;236;135;2015;;;;168;160;176;104;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;04/01/2015;07/15/2015
